order_id,date,month,month_num,quarter,category,product,state,city,quantity,unit_price,discount_pct,revenue,profit,channel,payment,device,returned,rating,cost
ORD10657,2024-12-18,December,12,Q4,Fashion,Saree,Kerala,Kochi,1,2806,15,2385.1,1185.1,Social Media,Cash on Delivery,Mobile,0,4,1200
ORD10658,2024-11-11,November,11,Q4,Electronics,Earbuds,West Bengal,Kolkata,1,2556,25,1917.0,717.0,Referral,UPI,Tablet,0,5,1200
ORD10659,2024-05-19,May,5,Q2,Electronics,Smartphone,Uttar Pradesh,Bareilly,2,23473,10,42251.4,12251.4,Organic Search,UPI,Mobile,0,3,30000
ORD10660,2024-07-07,July,7,Q3,Books,Data Science Book,Maharashtra,Mumbai,3,569,30,1194.9,-305.1,Paid Ad,Debit Card,Desktop,0,4,1500
ORD10661,2024-11-18,November,11,Q4,Electronics,Laptop,Uttar Pradesh,Lucknow,1,55022,30,38515.4,3515.4,Direct,Credit Card,Tablet,0,4,35000
ORD10662,2024-12-07,December,12,Q4,Electronics,Earbuds,Karnataka,Bengaluru,1,2377,20,1901.6,701.6,Email Campaign,Wallet,Mobile,0,5,1200
ORD10663,2024-06-01,June,6,Q2,Beauty,Face Serum,Telangana,Hyderabad,2,713,15,1212.1,612.1,Organic Search,Cash on Delivery,Mobile,0,4,600
ORD10664,2024-04-28,April,4,Q2,Fashion,Sneakers,Madhya Pradesh,Bhopal,4,3810,0,15240.0,9240.0,Referral,UPI,Tablet,0,4,6000
ORD10665,2024-10-10,October,10,Q4,Books,UPSC Guide,Tamil Nadu,Chennai,3,595,0,1785.0,585.0,Paid Ad,Net Banking,Mobile,0,5,1200
ORD10666,2024-02-23,February,2,Q1,Beauty,Hair Oil,Madhya Pradesh,Bhopal,1,212,0,212.0,62.0,Organic Search,Net Banking,Mobile,0,4,150
ORD10667,2024-03-18,March,3,Q1,Beauty,Moisturiser,Tamil Nadu,Chennai,3,551,15,1405.05,805.05,Direct,Credit Card,Mobile,0,5,600
ORD10668,2024-09-28,September,9,Q3,Home & Kitchen,Bedsheet Set,West Bengal,Kolkata,1,775,20,620.0,220.0,Paid Ad,Cash on Delivery,Mobile,0,4,400
ORD10669,2024-07-29,July,7,Q3,Groceries,Dry Fruits 500g,Uttar Pradesh,Lucknow,4,626,0,2504.0,1104.0,Social Media,Debit Card,Mobile,0,4,1400
ORD10670,2024-02-25,February,2,Q1,Beauty,Hair Oil,Rajasthan,Jaipur,3,216,0,648.0,198.0,Referral,Debit Card,Mobile,1,4,450
ORD10671,2024-09-11,September,9,Q3,Fashion,Kurta Set,Uttar Pradesh,Lucknow,1,1128,25,846.0,246.0,Referral,Credit Card,Desktop,0,1,600
ORD10672,2024-02-03,February,2,Q1,Fashion,Sneakers,Kerala,Kochi,3,2201,0,6603.0,2103.0,Paid Ad,Wallet,Desktop,0,4,4500
ORD10673,2024-09-18,September,9,Q3,Fashion,Jeans,Haryana,Gurugram,1,1088,10,979.2,179.2,Paid Ad,Debit Card,Mobile,1,5,800
ORD10674,2024-06-01,June,6,Q2,Home & Kitchen,Pressure Cooker,Gujarat,Ahmedabad,2,1066,0,2132.0,532.0,Organic Search,Debit Card,Mobile,0,5,1600
ORD10675,2024-06-07,June,6,Q2,Electronics,Laptop,Uttar Pradesh,Bareilly,2,60944,0,121888.0,51888.0,Direct,Credit Card,Desktop,0,4,70000
ORD10676,2024-06-12,June,6,Q2,Fashion,Sneakers,Haryana,Gurugram,1,3440,0,3440.0,1940.0,Organic Search,Net Banking,Mobile,0,5,1500
ORD10677,2024-10-17,October,10,Q4,Electronics,Earbuds,Punjab,Chandigarh,2,1680,10,3024.0,624.0,Email Campaign,UPI,Desktop,0,5,2400
ORD10678,2024-11-07,November,11,Q4,Groceries,Organic Honey,Karnataka,Bengaluru,1,347,25,260.25,-19.75,Email Campaign,Wallet,Desktop,1,5,280
ORD10679,2024-07-07,July,7,Q3,Electronics,Laptop,Odisha,Bhubaneswar,2,64917,30,90883.8,20883.8,Social Media,UPI,Desktop,1,4,70000
ORD10680,2024-07-21,July,7,Q3,Groceries,Organic Honey,Madhya Pradesh,Bhopal,2,537,0,1074.0,514.0,Paid Ad,Cash on Delivery,Mobile,0,5,560
ORD10681,2024-07-12,July,7,Q3,Fashion,Sneakers,Maharashtra,Mumbai,1,1778,20,1422.4,-77.6,Organic Search,Credit Card,Mobile,0,4,1500
ORD10682,2024-01-26,January,1,Q1,Groceries,Organic Honey,Haryana,Gurugram,1,560,10,504.0,224.0,Social Media,Net Banking,Mobile,0,4,280
ORD10683,2024-11-26,November,11,Q4,Electronics,Smartwatch,Maharashtra,Mumbai,1,5795,25,4346.25,846.25,Paid Ad,UPI,Mobile,0,5,3500
ORD10684,2024-02-28,February,2,Q1,Groceries,Organic Honey,Karnataka,Bengaluru,1,438,15,372.3,92.3,Paid Ad,Cash on Delivery,Desktop,0,2,280
ORD10685,2024-09-18,September,9,Q3,Home & Kitchen,Bedsheet Set,Telangana,Hyderabad,3,453,0,1359.0,159.0,Organic Search,Cash on Delivery,Mobile,0,4,1200
ORD10686,2024-01-23,January,1,Q1,Electronics,Earbuds,Rajasthan,Jaipur,2,1463,20,2340.8,-59.2,Referral,UPI,Mobile,0,4,2400
ORD10687,2024-02-28,February,2,Q1,Home & Kitchen,Bedsheet Set,Odisha,Bhubaneswar,2,500,20,800.0,0.0,Referral,Credit Card,Mobile,0,4,800
ORD10688,2024-03-11,March,3,Q1,Books,UPSC Guide,Rajasthan,Jaipur,3,540,10,1458.0,258.0,Organic Search,UPI,Mobile,0,5,1200
ORD10689,2024-10-14,October,10,Q4,Fashion,Saree,Punjab,Chandigarh,4,3017,0,12068.0,7268.0,Paid Ad,Debit Card,Desktop,0,5,4800
ORD10690,2024-05-23,May,5,Q2,Books,UPSC Guide,Punjab,Chandigarh,2,451,15,766.7,-33.3,Direct,UPI,Desktop,0,5,800
ORD10691,2024-06-14,June,6,Q2,Electronics,Laptop,West Bengal,Kolkata,5,45998,30,160993.0,-14007.0,Organic Search,UPI,Mobile,1,4,175000
ORD10692,2024-04-08,April,4,Q2,Sports,Dumbbell Set,Uttar Pradesh,Bareilly,1,1954,10,1758.6,958.6,Organic Search,UPI,Tablet,0,5,800
ORD10693,2024-11-04,November,11,Q4,Electronics,Smartwatch,Uttar Pradesh,Bareilly,3,4405,20,10572.0,72.0,Social Media,Wallet,Mobile,0,4,10500
ORD10694,2024-12-03,December,12,Q4,Home & Kitchen,Air Fryer,Kerala,Kochi,1,2942,10,2647.8,147.8,Paid Ad,Debit Card,Mobile,0,5,2500
ORD10695,2024-12-24,December,12,Q4,Books,UPSC Guide,Gujarat,Ahmedabad,2,588,10,1058.4,258.4,Direct,Net Banking,Mobile,0,5,800
ORD10696,2024-08-22,August,8,Q3,Fashion,Saree,Delhi,Delhi,1,2141,15,1819.85,619.85,Organic Search,Credit Card,Mobile,0,4,1200
ORD10697,2024-01-28,January,1,Q1,Fashion,Saree,Madhya Pradesh,Bhopal,4,3397,20,10870.4,6070.4,Organic Search,UPI,Desktop,0,4,4800
ORD10698,2024-10-22,October,10,Q4,Electronics,Smartwatch,West Bengal,Kolkata,2,7384,15,12552.8,5552.8,Direct,UPI,Mobile,0,4,7000
ORD10699,2024-02-09,February,2,Q1,Fashion,Sneakers,Odisha,Bhubaneswar,1,2261,20,1808.8,308.8,Direct,UPI,Mobile,0,5,1500
ORD10700,2024-05-17,May,5,Q2,Sports,Dumbbell Set,Tamil Nadu,Chennai,1,1222,30,855.4,55.4,Social Media,Credit Card,Desktop,0,3,800
ORD10701,2024-07-04,July,7,Q3,Fashion,Sneakers,Madhya Pradesh,Bhopal,1,2219,10,1997.1,497.1,Email Campaign,Net Banking,Desktop,0,3,1500
ORD10702,2024-06-02,June,6,Q2,Beauty,Hair Oil,Odisha,Bhubaneswar,4,186,20,595.2,-4.8,Paid Ad,UPI,Desktop,0,4,600
ORD10703,2024-11-08,November,11,Q4,Home & Kitchen,Air Fryer,Uttar Pradesh,Bareilly,2,3973,15,6754.1,1754.1,Social Media,UPI,Mobile,0,5,5000
ORD10704,2024-04-10,April,4,Q2,Home & Kitchen,Bedsheet Set,Madhya Pradesh,Bhopal,2,646,15,1098.2,298.2,Organic Search,Net Banking,Mobile,0,4,800
ORD10705,2024-02-08,February,2,Q1,Beauty,Moisturiser,Maharashtra,Mumbai,1,294,0,294.0,94.0,Direct,Net Banking,Mobile,0,4,200
ORD10706,2024-08-11,August,8,Q3,Groceries,Organic Honey,Rajasthan,Jaipur,2,314,0,628.0,68.0,Organic Search,Cash on Delivery,Mobile,0,4,560
ORD10707,2024-09-19,September,9,Q3,Beauty,Hair Oil,Telangana,Hyderabad,3,265,10,715.5,265.5,Paid Ad,Debit Card,Desktop,0,4,450
ORD10708,2024-05-31,May,5,Q2,Electronics,Earbuds,West Bengal,Kolkata,1,2498,5,2373.1,1173.1,Paid Ad,Credit Card,Mobile,1,3,1200
ORD10709,2024-11-02,November,11,Q4,Electronics,Smartphone,Haryana,Gurugram,5,22402,15,95208.5,20208.5,Paid Ad,Credit Card,Desktop,0,4,75000
ORD10710,2024-11-18,November,11,Q4,Books,UPSC Guide,Haryana,Gurugram,4,492,20,1574.4,-25.6,Direct,Debit Card,Desktop,0,4,1600
ORD10711,2024-08-10,August,8,Q3,Fashion,Kurta Set,Punjab,Chandigarh,1,1090,0,1090.0,490.0,Direct,Credit Card,Mobile,0,4,600
ORD10712,2024-01-29,January,1,Q1,Home & Kitchen,Pressure Cooker,Karnataka,Bengaluru,5,1665,30,5827.5,1827.5,Referral,Net Banking,Desktop,0,5,4000
ORD10713,2024-02-28,February,2,Q1,Sports,Dumbbell Set,West Bengal,Kolkata,2,1430,10,2574.0,974.0,Social Media,Cash on Delivery,Desktop,0,4,1600
ORD10714,2024-09-12,September,9,Q3,Beauty,Face Serum,Maharashtra,Mumbai,5,494,0,2470.0,970.0,Email Campaign,UPI,Desktop,0,5,1500
ORD10715,2024-12-30,December,12,Q4,Sports,Yoga Mat,Karnataka,Bengaluru,4,537,5,2040.6,440.6,Email Campaign,Debit Card,Tablet,0,3,1600
ORD10716,2024-07-05,July,7,Q3,Electronics,Earbuds,Kerala,Kochi,2,2399,5,4558.1,2158.1,Email Campaign,UPI,Desktop,0,2,2400
ORD10717,2024-06-19,June,6,Q2,Home & Kitchen,Bedsheet Set,Delhi,Delhi,2,972,0,1944.0,1144.0,Referral,Wallet,Desktop,1,4,800
ORD10718,2024-08-02,August,8,Q3,Groceries,Dry Fruits 500g,Maharashtra,Mumbai,3,614,20,1473.6,423.6,Email Campaign,Wallet,Mobile,1,4,1050
ORD10719,2024-12-17,December,12,Q4,Electronics,Earbuds,Gujarat,Ahmedabad,2,2570,20,4112.0,1712.0,Social Media,Cash on Delivery,Mobile,1,4,2400
ORD10720,2024-06-15,June,6,Q2,Fashion,Jeans,Haryana,Gurugram,3,1233,10,3329.1,929.1,Email Campaign,Debit Card,Mobile,0,3,2400
ORD10721,2024-09-06,September,9,Q3,Electronics,Smartwatch,Gujarat,Ahmedabad,1,6545,20,5236.0,1736.0,Referral,Credit Card,Mobile,0,4,3500
ORD10722,2024-05-14,May,5,Q2,Fashion,Saree,West Bengal,Kolkata,4,2224,0,8896.0,4096.0,Email Campaign,Debit Card,Mobile,0,5,4800
ORD10723,2024-10-07,October,10,Q4,Home & Kitchen,Air Fryer,Punjab,Chandigarh,3,5220,10,14094.0,6594.0,Paid Ad,Credit Card,Desktop,0,4,7500
ORD10724,2024-06-18,June,6,Q2,Books,UPSC Guide,Punjab,Chandigarh,1,650,20,520.0,120.0,Referral,UPI,Desktop,0,4,400
ORD10725,2024-01-11,January,1,Q1,Home & Kitchen,Pressure Cooker,Uttar Pradesh,Bareilly,1,1163,15,988.55,188.55,Referral,Credit Card,Mobile,0,3,800
ORD10726,2024-12-06,December,12,Q4,Fashion,Sneakers,Maharashtra,Mumbai,2,1917,20,3067.2,67.2,Social Media,UPI,Mobile,0,5,3000
ORD10727,2024-06-07,June,6,Q2,Fashion,Jeans,Kerala,Kochi,5,1206,10,5427.0,1427.0,Email Campaign,Wallet,Mobile,0,3,4000
ORD10728,2024-05-14,May,5,Q2,Beauty,Moisturiser,Kerala,Kochi,1,458,25,343.5,143.5,Referral,Debit Card,Mobile,0,5,200
ORD10729,2024-05-02,May,5,Q2,Home & Kitchen,Bedsheet Set,West Bengal,Kolkata,1,925,30,647.5,247.5,Direct,Credit Card,Desktop,1,3,400
ORD10730,2024-02-02,February,2,Q1,Fashion,Kurta Set,Telangana,Hyderabad,2,1247,20,1995.2,795.2,Paid Ad,Net Banking,Mobile,0,3,1200
ORD10731,2024-09-09,September,9,Q3,Sports,Yoga Mat,Haryana,Gurugram,1,675,10,607.5,207.5,Referral,Debit Card,Desktop,0,4,400
ORD10732,2024-06-19,June,6,Q2,Groceries,Organic Honey,Odisha,Bhubaneswar,1,447,0,447.0,167.0,Social Media,Debit Card,Mobile,0,5,280
ORD10733,2024-01-03,January,1,Q1,Fashion,Saree,Uttar Pradesh,Bareilly,1,2178,25,1633.5,433.5,Paid Ad,UPI,Mobile,0,3,1200
ORD10734,2024-04-01,April,4,Q2,Electronics,Smartwatch,Delhi,Delhi,1,5678,5,5394.1,1894.1,Direct,Debit Card,Mobile,0,5,3500
ORD10735,2024-05-01,May,5,Q2,Fashion,Sneakers,Tamil Nadu,Chennai,1,2940,5,2793.0,1293.0,Direct,Cash on Delivery,Mobile,0,4,1500
ORD10736,2024-06-10,June,6,Q2,Beauty,Moisturiser,Maharashtra,Mumbai,3,542,10,1463.4,863.4,Direct,UPI,Desktop,0,4,600
ORD10737,2024-11-11,November,11,Q4,Beauty,Face Serum,Uttar Pradesh,Bareilly,4,711,15,2417.4,1217.4,Direct,Net Banking,Mobile,0,4,1200
ORD10738,2024-12-06,December,12,Q4,Electronics,Laptop,Punjab,Chandigarh,3,51256,20,123014.4,18014.4,Paid Ad,Debit Card,Mobile,0,3,105000
ORD10739,2024-12-21,December,12,Q4,Beauty,Hair Oil,Kerala,Kochi,3,297,10,801.9,351.9,Referral,UPI,Tablet,0,5,450
ORD10740,2024-03-08,March,3,Q1,Fashion,Saree,Uttar Pradesh,Bareilly,1,2720,25,2040.0,840.0,Referral,Credit Card,Mobile,0,5,1200
ORD10741,2024-02-07,February,2,Q1,Fashion,Kurta Set,Maharashtra,Mumbai,3,1272,10,3434.4,1634.4,Email Campaign,Debit Card,Mobile,0,5,1800
ORD10742,2024-04-15,April,4,Q2,Sports,Dumbbell Set,Punjab,Chandigarh,2,2018,10,3632.4,2032.4,Paid Ad,Credit Card,Mobile,0,4,1600
ORD10743,2024-09-14,September,9,Q3,Beauty,Hair Oil,Karnataka,Bengaluru,2,337,0,674.0,374.0,Organic Search,Credit Card,Desktop,0,3,300
ORD10744,2024-08-21,August,8,Q3,Sports,Yoga Mat,Tamil Nadu,Chennai,1,805,10,724.5,324.5,Email Campaign,UPI,Desktop,0,4,400
ORD10745,2024-02-19,February,2,Q1,Sports,Yoga Mat,Punjab,Chandigarh,3,454,15,1157.7,-42.3,Referral,Net Banking,Desktop,0,4,1200
ORD10746,2024-02-14,February,2,Q1,Electronics,Smartphone,Rajasthan,Jaipur,2,17857,20,28571.2,-1428.8,Email Campaign,Net Banking,Mobile,0,5,30000
ORD10747,2024-04-24,April,4,Q2,Beauty,Face Serum,Madhya Pradesh,Bhopal,4,484,0,1936.0,736.0,Direct,Cash on Delivery,Desktop,0,4,1200
ORD10748,2024-10-25,October,10,Q4,Groceries,Dry Fruits 500g,Gujarat,Ahmedabad,1,671,30,469.7,119.7,Organic Search,Net Banking,Mobile,0,5,350
ORD10749,2024-02-04,February,2,Q1,Groceries,Dry Fruits 500g,Madhya Pradesh,Bhopal,1,440,10,396.0,46.0,Direct,UPI,Desktop,0,4,350
ORD10750,2024-03-30,March,3,Q1,Sports,Yoga Mat,Maharashtra,Mumbai,2,628,15,1067.6,267.6,Social Media,Debit Card,Mobile,0,2,800
ORD10751,2024-01-19,January,1,Q1,Sports,Yoga Mat,Delhi,Delhi,3,628,10,1695.6,495.6,Paid Ad,Debit Card,Tablet,0,5,1200
ORD10752,2024-12-18,December,12,Q4,Electronics,Smartwatch,Odisha,Bhubaneswar,1,4817,20,3853.6,353.6,Email Campaign,Debit Card,Tablet,0,4,3500
ORD10753,2024-11-04,November,11,Q4,Beauty,Face Serum,Kerala,Kochi,1,439,10,395.1,95.1,Email Campaign,UPI,Desktop,1,5,300
ORD10754,2024-03-03,March,3,Q1,Home & Kitchen,Air Fryer,West Bengal,Kolkata,2,5378,10,9680.4,4680.4,Paid Ad,Net Banking,Mobile,0,4,5000
ORD10755,2024-07-12,July,7,Q3,Electronics,Smartwatch,Madhya Pradesh,Bhopal,3,5275,0,15825.0,5325.0,Paid Ad,Net Banking,Desktop,1,5,10500
ORD10756,2024-08-05,August,8,Q3,Books,Data Science Book,Uttar Pradesh,Bareilly,1,708,10,637.2,137.2,Social Media,UPI,Mobile,0,2,500
ORD10757,2024-07-14,July,7,Q3,Groceries,Organic Honey,Telangana,Hyderabad,2,318,0,636.0,76.0,Organic Search,Debit Card,Mobile,0,4,560
ORD10758,2024-10-06,October,10,Q4,Electronics,Smartwatch,Telangana,Hyderabad,1,7257,10,6531.3,3031.3,Direct,Debit Card,Mobile,0,3,3500
ORD10759,2024-02-18,February,2,Q1,Sports,Dumbbell Set,Maharashtra,Mumbai,3,961,20,2306.4,-93.6,Paid Ad,Net Banking,Mobile,0,5,2400
ORD10760,2024-01-14,January,1,Q1,Home & Kitchen,Pressure Cooker,Gujarat,Ahmedabad,2,1866,5,3545.4,1945.4,Social Media,UPI,Mobile,0,5,1600
ORD10761,2024-11-26,November,11,Q4,Books,UPSC Guide,Madhya Pradesh,Bhopal,2,514,0,1028.0,228.0,Organic Search,Debit Card,Mobile,0,2,800
ORD10762,2024-11-30,November,11,Q4,Electronics,Smartwatch,Maharashtra,Mumbai,1,4955,15,4211.75,711.75,Direct,UPI,Mobile,0,5,3500
ORD10763,2024-10-10,October,10,Q4,Electronics,Smartwatch,West Bengal,Kolkata,2,4457,10,8022.6,1022.6,Paid Ad,Debit Card,Mobile,0,3,7000
ORD10764,2024-09-29,September,9,Q3,Home & Kitchen,Air Fryer,Haryana,Gurugram,4,2914,15,9907.6,-92.4,Direct,Cash on Delivery,Mobile,0,5,10000
ORD10765,2024-05-24,May,5,Q2,Home & Kitchen,Air Fryer,Rajasthan,Jaipur,1,5272,5,5008.4,2508.4,Direct,Debit Card,Mobile,0,4,2500
ORD10766,2024-10-03,October,10,Q4,Groceries,Organic Honey,Gujarat,Ahmedabad,2,405,20,648.0,88.0,Paid Ad,UPI,Mobile,0,5,560
ORD10767,2024-03-20,March,3,Q1,Beauty,Moisturiser,Maharashtra,Mumbai,4,401,15,1363.4,563.4,Paid Ad,Credit Card,Desktop,0,4,800
ORD10768,2024-03-01,March,3,Q1,Books,Data Science Book,Karnataka,Bengaluru,1,873,0,873.0,373.0,Social Media,Credit Card,Desktop,0,5,500
ORD10769,2024-03-28,March,3,Q1,Books,Data Science Book,Madhya Pradesh,Bhopal,1,571,10,513.9,13.9,Direct,Cash on Delivery,Desktop,0,4,500
ORD10770,2024-07-24,July,7,Q3,Home & Kitchen,Air Fryer,Haryana,Gurugram,4,3394,5,12897.2,2897.2,Email Campaign,UPI,Mobile,0,4,10000
ORD10771,2024-05-17,May,5,Q2,Electronics,Earbuds,Uttar Pradesh,Bareilly,2,1969,20,3150.4,750.4,Social Media,UPI,Mobile,0,5,2400
ORD10772,2024-04-23,April,4,Q2,Electronics,Smartphone,Uttar Pradesh,Bareilly,2,19859,25,29788.5,-211.5,Paid Ad,UPI,Mobile,1,5,30000
ORD10773,2024-02-13,February,2,Q1,Beauty,Face Serum,West Bengal,Kolkata,4,852,0,3408.0,2208.0,Email Campaign,Net Banking,Desktop,0,5,1200
ORD10774,2024-04-07,April,4,Q2,Sports,Yoga Mat,Telangana,Hyderabad,3,991,10,2675.7,1475.7,Referral,Credit Card,Desktop,0,5,1200
ORD10775,2024-04-10,April,4,Q2,Fashion,Sneakers,Uttar Pradesh,Lucknow,1,1962,30,1373.4,-126.6,Referral,Credit Card,Mobile,0,5,1500
ORD10776,2024-10-21,October,10,Q4,Beauty,Moisturiser,Odisha,Bhubaneswar,1,570,0,570.0,370.0,Paid Ad,Debit Card,Mobile,1,3,200
ORD10777,2024-04-30,April,4,Q2,Electronics,Laptop,West Bengal,Kolkata,1,64264,15,54624.4,19624.4,Organic Search,UPI,Mobile,0,4,35000
ORD10778,2024-09-24,September,9,Q3,Electronics,Smartphone,Karnataka,Bengaluru,2,19523,10,35141.4,5141.4,Referral,Credit Card,Mobile,0,3,30000
ORD10779,2024-03-26,March,3,Q1,Beauty,Moisturiser,Gujarat,Ahmedabad,1,443,5,420.85,220.85,Organic Search,Credit Card,Mobile,0,5,200
ORD10780,2024-06-22,June,6,Q2,Electronics,Laptop,Gujarat,Ahmedabad,1,60454,0,60454.0,25454.0,Paid Ad,Credit Card,Mobile,1,2,35000
ORD10781,2024-12-07,December,12,Q4,Books,Data Science Book,Rajasthan,Jaipur,2,889,0,1778.0,778.0,Social Media,Credit Card,Desktop,0,3,1000
ORD10782,2024-09-19,September,9,Q3,Home & Kitchen,Pressure Cooker,Maharashtra,Mumbai,3,940,15,2397.0,-3.0,Email Campaign,Debit Card,Mobile,0,3,2400
ORD10783,2024-12-09,December,12,Q4,Electronics,Laptop,Gujarat,Ahmedabad,1,39936,10,35942.4,942.4,Direct,UPI,Mobile,0,4,35000
ORD10784,2024-06-16,June,6,Q2,Beauty,Moisturiser,Tamil Nadu,Chennai,4,235,30,658.0,-142.0,Direct,UPI,Mobile,1,4,800
ORD10785,2024-03-18,March,3,Q1,Fashion,Saree,West Bengal,Kolkata,1,3214,5,3053.3,1853.3,Email Campaign,UPI,Tablet,1,4,1200
ORD10786,2024-11-21,November,11,Q4,Groceries,Organic Honey,Gujarat,Ahmedabad,1,560,10,504.0,224.0,Social Media,Wallet,Desktop,0,4,280
ORD10787,2024-06-05,June,6,Q2,Fashion,Saree,Odisha,Bhubaneswar,3,3022,20,7252.8,3652.8,Social Media,Wallet,Mobile,1,3,3600
ORD10788,2024-04-17,April,4,Q2,Sports,Yoga Mat,Odisha,Bhubaneswar,1,751,20,600.8,200.8,Paid Ad,Net Banking,Mobile,0,5,400
ORD10789,2024-02-09,February,2,Q1,Home & Kitchen,Bedsheet Set,Punjab,Chandigarh,1,570,20,456.0,56.0,Email Campaign,Debit Card,Mobile,0,2,400
ORD10790,2024-04-07,April,4,Q2,Electronics,Smartphone,Haryana,Gurugram,1,23480,10,21132.0,6132.0,Direct,Cash on Delivery,Mobile,0,3,15000
ORD10791,2024-01-31,January,1,Q1,Electronics,Smartwatch,Odisha,Bhubaneswar,2,4948,10,8906.4,1906.4,Paid Ad,Credit Card,Mobile,0,4,7000
ORD10792,2024-06-10,June,6,Q2,Fashion,Kurta Set,Delhi,Delhi,1,828,15,703.8,103.8,Referral,UPI,Mobile,0,5,600
ORD10793,2024-12-17,December,12,Q4,Home & Kitchen,Pressure Cooker,West Bengal,Kolkata,1,1167,15,991.95,191.95,Paid Ad,Credit Card,Desktop,1,4,800
ORD10794,2024-12-07,December,12,Q4,Beauty,Moisturiser,Karnataka,Bengaluru,2,343,20,548.8,148.8,Referral,UPI,Desktop,1,4,400
ORD10795,2024-09-17,September,9,Q3,Electronics,Smartphone,Madhya Pradesh,Bhopal,5,24931,5,118422.25,43422.25,Social Media,Net Banking,Mobile,0,5,75000
ORD10796,2024-10-20,October,10,Q4,Fashion,Jeans,Kerala,Kochi,4,1107,0,4428.0,1228.0,Referral,Net Banking,Mobile,0,5,3200
ORD10797,2024-07-05,July,7,Q3,Home & Kitchen,Air Fryer,West Bengal,Kolkata,1,4165,10,3748.5,1248.5,Paid Ad,UPI,Mobile,0,4,2500
ORD10798,2024-11-10,November,11,Q4,Home & Kitchen,Air Fryer,Karnataka,Bengaluru,3,3845,10,10381.5,2881.5,Direct,UPI,Mobile,0,5,7500
ORD10799,2024-02-29,February,2,Q1,Beauty,Moisturiser,Uttar Pradesh,Bareilly,2,285,25,427.5,27.5,Direct,Debit Card,Mobile,1,4,400
ORD10800,2024-05-17,May,5,Q2,Sports,Yoga Mat,Delhi,Delhi,4,474,15,1611.6,11.6,Email Campaign,Debit Card,Mobile,0,4,1600
ORD10801,2024-12-24,December,12,Q4,Groceries,Dry Fruits 500g,West Bengal,Kolkata,2,682,5,1295.8,595.8,Paid Ad,Net Banking,Desktop,0,5,700
ORD10802,2024-02-27,February,2,Q1,Books,Data Science Book,Punjab,Chandigarh,1,654,0,654.0,154.0,Organic Search,UPI,Mobile,0,5,500
ORD10803,2024-03-12,March,3,Q1,Beauty,Hair Oil,Uttar Pradesh,Bareilly,1,200,5,190.0,40.0,Direct,Credit Card,Desktop,0,4,150
ORD10804,2024-11-15,November,11,Q4,Home & Kitchen,Air Fryer,Madhya Pradesh,Bhopal,1,4900,0,4900.0,2400.0,Social Media,Credit Card,Mobile,0,5,2500
ORD10805,2024-05-12,May,5,Q2,Electronics,Smartphone,Tamil Nadu,Chennai,2,23151,20,37041.6,7041.6,Paid Ad,Debit Card,Mobile,0,5,30000
ORD10806,2024-05-03,May,5,Q2,Home & Kitchen,Air Fryer,Punjab,Chandigarh,2,2831,0,5662.0,662.0,Paid Ad,UPI,Mobile,0,4,5000
ORD10807,2024-06-21,June,6,Q2,Fashion,Sneakers,Uttar Pradesh,Lucknow,2,3100,0,6200.0,3200.0,Direct,UPI,Mobile,0,3,3000
ORD10808,2024-12-25,December,12,Q4,Home & Kitchen,Air Fryer,Maharashtra,Mumbai,1,3848,20,3078.4,578.4,Paid Ad,UPI,Mobile,0,2,2500
ORD10809,2024-12-21,December,12,Q4,Electronics,Smartphone,Uttar Pradesh,Bareilly,2,18586,25,27879.0,-2121.0,Email Campaign,Debit Card,Mobile,0,2,30000
ORD10810,2024-11-06,November,11,Q4,Beauty,Hair Oil,Madhya Pradesh,Bhopal,1,300,15,255.0,105.0,Referral,Net Banking,Mobile,0,4,150
ORD10811,2024-12-23,December,12,Q4,Home & Kitchen,Bedsheet Set,Tamil Nadu,Chennai,3,993,15,2532.15,1332.15,Social Media,Credit Card,Mobile,0,5,1200
ORD10812,2024-07-18,July,7,Q3,Groceries,Dry Fruits 500g,Uttar Pradesh,Lucknow,2,410,5,779.0,79.0,Direct,Debit Card,Mobile,0,2,700
ORD10813,2024-08-08,August,8,Q3,Groceries,Dry Fruits 500g,Delhi,Delhi,3,435,5,1239.75,189.75,Direct,Net Banking,Mobile,0,5,1050
ORD10814,2024-11-03,November,11,Q4,Groceries,Organic Honey,Odisha,Bhubaneswar,3,505,0,1515.0,675.0,Organic Search,UPI,Desktop,0,4,840
ORD10815,2024-02-25,February,2,Q1,Beauty,Moisturiser,Uttar Pradesh,Lucknow,3,593,10,1601.1,1001.1,Social Media,UPI,Mobile,1,2,600
ORD10816,2024-05-07,May,5,Q2,Home & Kitchen,Pressure Cooker,Gujarat,Ahmedabad,1,1979,0,1979.0,1179.0,Direct,UPI,Mobile,1,5,800
ORD10817,2024-09-14,September,9,Q3,Sports,Yoga Mat,Tamil Nadu,Chennai,1,954,30,667.8,267.8,Referral,Credit Card,Desktop,0,4,400
ORD10818,2024-05-19,May,5,Q2,Home & Kitchen,Pressure Cooker,Odisha,Bhubaneswar,4,972,15,3304.8,104.8,Referral,Debit Card,Mobile,0,4,3200
ORD10819,2024-01-09,January,1,Q1,Beauty,Hair Oil,Kerala,Kochi,2,239,15,406.3,106.3,Social Media,Net Banking,Mobile,1,5,300
